day,insightTrafficSourceType,views,estimatedMinutesWatched
2022-03-06,RELATED_VIDEO,9,25
2022-03-06,YT_OTHER_PAGE,5,6
2022-03-06,EXT_URL,10,20
2022-03-07,NO_LINK_OTHER,2,0
2022-03-07,SUBSCRIBER,4,11
2022-03-07,YT_CHANNEL,1,0
2022-03-07,YT_SEARCH,94,352
2022-03-07,RELATED_VIDEO,10,44
2022-03-07,YT_OTHER_PAGE,14,48
2022-03-07,EXT_URL,6,19
2022-03-08,NO_LINK_OTHER,8,20
2022-03-08,SUBSCRIBER,4,17
2022-03-08,YT_SEARCH,112,372
2022-03-08,RELATED_VIDEO,12,42
2022-03-08,YT_OTHER_PAGE,12,23
2022-03-08,EXT_URL,17,34
2022-03-09,NO_LINK_OTHER,1,0
2022-03-09,SUBSCRIBER,2,0
2022-03-09,YT_CHANNEL,2,0
2022-03-09,YT_SEARCH,134,442
2022-03-09,RELATED_VIDEO,11,13
2022-03-09,YT_OTHER_PAGE,14,41
2022-03-09,EXT_URL,6,34
2022-03-10,NO_LINK_OTHER,8,24
2022-03-10,SUBSCRIBER,8,40
2022-03-10,YT_CHANNEL,1,0
2022-03-10,YT_SEARCH,112,243
2022-03-10,RELATED_VIDEO,16,43
2022-03-10,YT_OTHER_PAGE,16,60
2022-03-10,EXT_URL,7,13
2022-03-11,NO_LINK_OTHER,3,16
2022-03-11,SUBSCRIBER,8,36
2022-03-11,YT_SEARCH,73,255
2022-03-11,RELATED_VIDEO,9,10
2022-03-11,YT_OTHER_PAGE,13,35
2022-03-11,EXT_URL,12,16
2022-03-11,PLAYLIST,1,17
2022-03-12,NO_LINK_OTHER,1,0
2022-03-12,SUBSCRIBER,4,6
2022-03-12,YT_SEARCH,83,211
2022-03-12,RELATED_VIDEO,6,12
2022-03-12,YT_OTHER_PAGE,7,29
2022-03-12,EXT_URL,2,4
2022-03-13,NO_LINK_OTHER,6,18
2022-03-13,SUBSCRIBER,2,0
2022-03-13,YT_SEARCH,101,300
2022-03-13,RELATED_VIDEO,12,41
2022-03-13,YT_OTHER_PAGE,13,33
2022-03-13,EXT_URL,4,6
2022-03-13,END_SCREEN,1,0
2022-03-14,NO_LINK_OTHER,5,5
2022-03-14,SUBSCRIBER,9,13
2022-03-14,YT_CHANNEL,6,8
2022-03-14,YT_SEARCH,111,272
2022-03-14,RELATED_VIDEO,8,15
2022-03-14,YT_OTHER_PAGE,16,25
2022-03-14,EXT_URL,3,11
2022-03-14,NOTIFICATION,1,0
2022-03-14,END_SCREEN,1,0
2022-03-15,NO_LINK_OTHER,6,4
2022-03-15,SUBSCRIBER,11,74
2022-03-15,YT_CHANNEL,7,5
2022-03-15,YT_SEARCH,101,415
2022-03-15,RELATED_VIDEO,12,27
2022-03-15,YT_OTHER_PAGE,9,19
2022-03-15,EXT_URL,12,39
2022-03-15,NOTIFICATION,1,2
2022-03-16,NO_LINK_OTHER,6,6
2022-03-16,SUBSCRIBER,25,220
2022-03-16,YT_CHANNEL,7,11
2022-03-16,YT_SEARCH,115,376
2022-03-16,RELATED_VIDEO,15,28
2022-03-16,YT_OTHER_PAGE,18,59
2022-03-16,EXT_URL,18,131
2022-03-16,NOTIFICATION,1,8
2022-03-16,END_SCREEN,2,0
2022-03-17,NO_LINK_OTHER,3,5
2022-03-17,SUBSCRIBER,7,13
2022-03-17,YT_SEARCH,77,253
2022-03-17,RELATED_VIDEO,9,19
2022-03-17,YT_OTHER_PAGE,8,32
2022-03-17,EXT_URL,4,0
2022-03-17,NOTIFICATION,2,1
2022-03-18,NO_LINK_OTHER,3,1
2022-03-18,SUBSCRIBER,2,17
2022-03-18,YT_SEARCH,77,296
2022-03-18,RELATED_VIDEO,11,12
2022-03-18,YT_OTHER_PAGE,4,7
2022-03-18,EXT_URL,3,5
2022-03-19,NO_LINK_OTHER,2,1
2022-03-19,SUBSCRIBER,2,20
2022-03-19,YT_CHANNEL,10,9
2022-03-19,YT_SEARCH,74,146
2022-03-19,RELATED_VIDEO,8,3
2022-03-19,YT_OTHER_PAGE,11,41
2022-03-19,EXT_URL,6,12
2022-03-19,PLAYLIST,1,9
2022-03-19,END_SCREEN,2,0
2022-03-20,NO_LINK_OTHER,5,3
2022-03-20,SUBSCRIBER,7,7
2022-03-20,YT_SEARCH,84,251
2022-03-20,RELATED_VIDEO,7,8
2022-03-20,YT_OTHER_PAGE,18,44
2022-03-20,EXT_URL,8,39
2022-03-21,NO_LINK_OTHER,3,0
2022-03-21,SUBSCRIBER,8,33
2022-03-21,YT_CHANNEL,3,5
2022-03-21,YT_SEARCH,103,362
2022-03-21,RELATED_VIDEO,3,12
2022-03-21,YT_OTHER_PAGE,15,77
2022-03-21,EXT_URL,15,28
2022-03-21,PLAYLIST,1,0
2022-03-21,END_SCREEN,2,0
2022-03-22,NO_LINK_OTHER,5,29
2022-03-22,SUBSCRIBER,4,2
2022-03-22,YT_CHANNEL,1,0
2022-03-22,YT_SEARCH,91,224
2022-03-22,RELATED_VIDEO,13,56
2022-03-22,YT_OTHER_PAGE,20,77
2022-03-22,EXT_URL,11,28
2022-03-23,NO_LINK_OTHER,5,17
2022-03-23,SUBSCRIBER,4,3
2022-03-23,YT_CHANNEL,6,21
2022-03-23,YT_SEARCH,107,327
2022-03-23,RELATED_VIDEO,11,14
2022-03-23,YT_OTHER_PAGE,13,14
2022-03-23,EXT_URL,11,39
2022-03-24,NO_LINK_OTHER,9,5
2022-03-24,SUBSCRIBER,4,10
2022-03-24,YT_SEARCH,122,361
2022-03-24,RELATED_VIDEO,12,27
2022-03-24,YT_OTHER_PAGE,13,17
2022-03-24,EXT_URL,5,1
2022-03-25,NO_LINK_OTHER,2,1
2022-03-25,SUBSCRIBER,6,11
2022-03-25,YT_CHANNEL,1,8
2022-03-25,YT_SEARCH,92,313
2022-03-25,RELATED_VIDEO,8,10
2022-03-25,YT_OTHER_PAGE,18,54
2022-03-25,EXT_URL,3,1
2022-03-26,NO_LINK_OTHER,3,8
2022-03-26,SUBSCRIBER,3,7
2022-03-26,YT_CHANNEL,2,29
2022-03-26,YT_SEARCH,101,276
2022-03-26,RELATED_VIDEO,6,6
2022-03-26,YT_OTHER_PAGE,18,37
2022-03-26,EXT_URL,7,5
2022-03-26,END_SCREEN,1,0
2022-03-27,NO_LINK_OTHER,2,0
2022-03-27,SUBSCRIBER,7,353
2022-03-27,YT_CHANNEL,4,1
2022-03-27,YT_SEARCH,116,667
2022-03-27,RELATED_VIDEO,5,7
2022-03-27,YT_OTHER_PAGE,7,32
2022-03-27,EXT_URL,10,33
2022-03-28,NO_LINK_OTHER,7,22
2022-03-28,SUBSCRIBER,4,3
2022-03-28,YT_CHANNEL,1,0
2022-03-28,YT_SEARCH,107,716
2022-03-28,RELATED_VIDEO,5,2
2022-03-28,YT_OTHER_PAGE,11,8
2022-03-28,EXT_URL,7,36
2022-03-28,PLAYLIST,1,18
2022-03-28,END_SCREEN,1,0
2022-03-29,NO_LINK_OTHER,8,14
2022-03-29,SUBSCRIBER,10,22
2022-03-29,YT_SEARCH,125,770
2022-03-29,RELATED_VIDEO,9,31
2022-03-29,YT_OTHER_PAGE,10,45
2022-03-29,EXT_URL,18,26
2022-03-29,END_SCREEN,2,0
2022-03-30,NO_LINK_OTHER,6,8
2022-03-30,SUBSCRIBER,6,7
2022-03-30,YT_CHANNEL,8,8
2022-03-30,YT_SEARCH,133,1761
2022-03-30,RELATED_VIDEO,11,25
2022-03-30,YT_OTHER_PAGE,19,26
2022-03-30,EXT_URL,6,12
2022-03-30,END_SCREEN,1,1
2022-03-31,NO_LINK_OTHER,11,42
2022-03-31,SUBSCRIBER,1,1
2022-03-31,YT_CHANNEL,7,177
2022-03-31,YT_SEARCH,88,560
2022-03-31,RELATED_VIDEO,13,28
2022-03-31,YT_OTHER_PAGE,31,54
2022-03-31,EXT_URL,3,2
2022-04-01,NO_LINK_OTHER,3,128
2022-04-01,SUBSCRIBER,2,6
2022-04-01,YT_CHANNEL,3,100
2022-04-01,YT_SEARCH,93,226
2022-04-01,RELATED_VIDEO,11,15
2022-04-01,YT_OTHER_PAGE,7,7
2022-04-01,EXT_URL,8,8
2022-04-01,END_SCREEN,1,0
2022-04-02,NO_LINK_OTHER,3,41
2022-04-02,SUBSCRIBER,6,10
2022-04-02,YT_CHANNEL,30,57
2022-04-02,YT_SEARCH,67,187
2022-04-02,RELATED_VIDEO,13,24
2022-04-02,YT_OTHER_PAGE,8,23
2022-04-02,EXT_URL,2,0
2022-04-02,PLAYLIST,1,12
2022-04-03,NO_LINK_OTHER,11,473
2022-04-03,SUBSCRIBER,3,0
2022-04-03,YT_CHANNEL,3,6
2022-04-03,YT_SEARCH,98,971
2022-04-03,RELATED_VIDEO,5,3
2022-04-03,YT_OTHER_PAGE,19,22
2022-04-03,EXT_URL,5,1
2022-04-04,NO_LINK_OTHER,5,47
2022-04-04,SUBSCRIBER,7,4
2022-04-04,YT_CHANNEL,12,267
2022-04-04,YT_SEARCH,127,992
2022-04-04,RELATED_VIDEO,11,42
2022-04-04,YT_OTHER_PAGE,12,36
2022-04-04,EXT_URL,6,22
2022-04-05,NO_LINK_OTHER,11,749
2022-04-05,SUBSCRIBER,6,14
2022-04-05,YT_CHANNEL,16,2148
2022-04-05,YT_SEARCH,158,3343
2022-04-05,RELATED_VIDEO,21,50
2022-04-05,YT_OTHER_PAGE,10,34
2022-04-05,EXT_URL,16,73
2022-04-05,END_SCREEN,1,1
2022-04-06,NO_LINK_OTHER,22,290
2022-04-06,SUBSCRIBER,6,301
2022-04-06,YT_CHANNEL,38,5278
2022-04-06,YT_SEARCH,166,6907
2022-04-06,RELATED_VIDEO,17,45
2022-04-06,YT_OTHER_PAGE,9,24
2022-04-06,EXT_URL,7,53
2022-04-07,NO_LINK_OTHER,10,474
2022-04-07,SUBSCRIBER,9,62
2022-04-07,YT_CHANNEL,9,872
2022-04-07,YT_SEARCH,215,11143
2022-04-07,RELATED_VIDEO,15,40
2022-04-07,YT_OTHER_PAGE,17,30
2022-04-07,EXT_URL,6,28
2022-04-08,NO_LINK_OTHER,7,95
2022-04-08,SUBSCRIBER,13,963
2022-04-08,YT_CHANNEL,8,889
2022-04-08,YT_SEARCH,142,6861
2022-04-08,RELATED_VIDEO,12,874
2022-04-08,YT_OTHER_PAGE,9,55
2022-04-08,EXT_URL,2,0
2022-04-08,END_SCREEN,2,1
2022-04-09,NO_LINK_OTHER,6,74
2022-04-09,SUBSCRIBER,14,1627
2022-04-09,YT_CHANNEL,8,1253
2022-04-09,YT_SEARCH,115,4783
2022-04-09,RELATED_VIDEO,13,49
2022-04-09,YT_OTHER_PAGE,5,8
2022-04-09,EXT_URL,6,10
2022-04-10,NO_LINK_OTHER,15,879
2022-04-10,SUBSCRIBER,11,450
2022-04-10,YT_CHANNEL,5,196
2022-04-10,YT_SEARCH,168,7807
2022-04-10,RELATED_VIDEO,19,453
2022-04-10,YT_OTHER_PAGE,6,3
2022-04-10,EXT_URL,7,9
2022-04-10,END_SCREEN,3,4
2022-04-11,NO_LINK_OTHER,12,547
2022-04-11,SUBSCRIBER,19,1982
2022-04-11,YT_CHANNEL,7,1049
2022-04-11,YT_SEARCH,173,9935
2022-04-11,RELATED_VIDEO,21,45
